age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
12,female,Obese,0,3,19,,160.53,29.03,2.49,6.62,unknown,Sea Bass With Asparagus,,,
15,female,Normal,0,1,139,Sulfurous acid,546.58,31.42,45.12,3.56,unknown,Sea Bass With Herb Butter And Frisee Salad,,,
11,female,Overweight,1,3,84,"Chicken, Milk, Peach",380.24,33.67,26.34,0.65,unknown,Pan-roasted Swordfish Steaks With Mixed-peppercorn Butter,Fish,,
14,male,Normal,1,2,162,"Mackerel, Pine nut",553.23,13.09,28.08,67.39,unknown,Pumpkin Pasta,,,
16,male,Overweight,0,0,160,"Crab, Beef, Pine nut",435.67,38.86,15.24,25.98,unknown,Chesapeake Bay Seafood Stew,,,
6,male,Underweight,0,3,174,,670.12,52.02,38.94,31.23,unknown,Turkey Tonnato With Potatoes And Green Beans,Potato,,
10,female,Normal,0,3,153,Squid,431.33,21.7,32.25,14.45,unknown,Spinach Caesar Salad,,,
9,male,Underweight,0,1,99,"Buckwheat, Shellfish, Walnut",670.91,37.4,33.29,39.15,unknown,Lake Trout with Fingerling Potatoes and Bacon,Potato,,
10,male,Underweight,0,0,79,"Milk, Soybean",520.76,27.97,22.57,53.31,unknown,Stuffed Artichokes,,,
13,male,Overweight,0,1,18,,338.92,15.95,27.03,10.47,unknown,Dinner Tonight: Kale Caesar Salad with Anchovies,,,
15,female,Normal,0,3,175,"Mackerel, Chicken, Pork",434.43,41.07,11.43,40.35,unknown,Grilled Grouper with Browned Butter-Orange Couscous,,,
9,male,Normal,0,2,122,Shrimp,590.17,19.46,37.62,4.96,unknown,Noah Rosen's Wild Alaskan Black Cod With Fresh Garbanzo Hummus,,,
12,male,Underweight,1,1,160,"Milk, Pine nut, Sulfurous acid",648.16,30.22,41.34,38.25,unknown,Broiled Fish On Toasted Sourdough,Fish,,
7,female,Normal,1,3,171,"Mackerel, Milk",576.44,44.24,35.8,15.61,unknown,Pan Bagnat,,,
15,male,Obese,0,2,77,,242.23,28.75,9.62,9.3,unknown,Barbeque Halibut Steaks,,,
6,female,Normal,0,3,118,"Pork, Pine nut, Wheat",532.85,36.66,27.82,10.11,unknown,Halibut with Mustard-Nut Crust,,,
11,female,Underweight,0,2,36,"Wheat, Beef",727.66,72.13,25.26,55.84,unknown,Sea Bass Wrapped In Sea Lettuce With Potato Cream,Potato,,
15,male,Overweight,0,0,64,"Egg, Soybean",312.15,30.27,14.49,2.73,unknown,Vermentino-Braised Sea Bass,,,
11,male,Underweight,0,3,35,"Chicken, Sulfurous acid, Pine nut",893.88,42.22,51.09,65.43,unknown,Sea Bream with Artichokes and Caper Dressing,,,
9,male,Obese,1,0,140,,201.34,34.34,6.75,1.01,unknown,Baked Garlic Lemon Tilapia,Lemon,Garlic,
12,female,Overweight,1,0,131,,379.62,34.19,22.96,2.09,unknown,Salmon with Dijon Dill Sauce,,,
11,male,Normal,0,2,149,Shellfish,441.98,63.24,7.1,34.29,unknown,"Tuna, potato and green bean salad",Potato,,
6,male,Obese,0,1,12,,206.64,29.28,8.29,6.1,unknown,Lemon-Dill Tilapia,Lemon,,
7,female,Normal,0,3,162,"Shellfish, Beef, Soybean",489.35,81.2,14.29,5.61,unknown,Lemon-Stuffed Grilled Branzino,Lemon,,
13,female,Overweight,0,3,52,"Crab, Mackerel",393.01,27.19,22.18,15.59,unknown,Pork Ribs with Orange and Tomato Glaze,Tomato,Pork,
12,female,Overweight,0,2,47,,407.35,21.23,15.53,45.51,unknown,"Mustard Greens, Shrimp, And Anchovy Pasta",Anchovy,Shrimp,
16,female,Normal,0,0,123,,553.23,13.09,28.08,67.39,unknown,Pumpkin Pasta,,,
16,female,Overweight,0,0,107,Mackerel,389.99,32.18,25.52,8.46,unknown,Seriously Asian: The Passing Through Technique,,,
10,female,Normal,0,2,35,Pork,444.3,27.22,32.66,13.25,unknown,Crispy Pacific Cod with Parmesan-Butter Dipping Sauce and Broccoli,,,
9,female,Normal,0,3,76,"Soybean, Egg, Chicken",451.15,28.7,34.23,5.55,unknown,Grilled Salmon with Habanero-Lime Butter,,,
13,male,Underweight,0,0,151,"Soybean, Shrimp, Buckwheat",544.9,8.76,39.87,43.94,unknown,Natural Factors Tropical Summer Caesar Salad,,,
14,male,Overweight,0,1,140,Chicken,332.48,32.23,20.34,4.74,unknown,"Mahimahi with Onion, Capers, and Lemon",Lemon,,
10,male,Obese,1,1,141,"Soybean, Mackerel",182.72,30.48,5.15,1.93,unknown,Mojo Bass,,,
7,female,Underweight,1,0,15,"Milk, Peach, Sulfurous acid",625.51,28.69,26.08,37.52,unknown,Fish Stew,Fish,,
9,male,Obese,0,1,115,,361.16,44.64,9.69,14.85,unknown,Sake-Steamed Halibut with Ginger and Cabbage,,,
11,male,Normal,0,1,75,"Beef, Chicken",492.79,45.43,32.95,1.73,unknown,Grilled Salmon With Ginger- Soy Butter,,,
10,female,Normal,1,3,22,Peanut,494.55,21.57,18.38,61.65,unknown,Seabass Ravioli from Ischia: Ravioli all' Ischitana,,,
6,male,Normal,1,3,103,Pork,545.63,23.74,20.16,67.19,unknown,Pizza,,,
14,male,Normal,1,3,149,,513.78,35.9,27.52,30.04,unknown,Grilled Fish Sandwich With Cabbage Slaw,Fish,,
16,female,Underweight,0,3,150,,694.75,30.01,45.75,40.63,unknown,Scrambled Eggs With Salmon And Herbs,Egg,,
10,female,Overweight,1,1,137,"Pork, Wheat, Squid",425.87,24.37,25.45,12.12,unknown,Salmon In A Bag,,,
16,male,Obese,0,1,12,"Buckwheat, Walnut",245.91,26.94,8.84,14.2,unknown,Hearty Halibut Chowder,,,
11,female,Obese,1,0,151,,208.24,27.1,7.79,6.62,unknown,Poached Cod with Parsley Sauce,,,
14,female,Normal,1,3,142,Shrimp,427.13,69.06,15.25,4.56,unknown,Pan- Seared Tilapia,,,
16,male,Normal,1,2,70,"Beef, Tomato, Egg",431.93,37.18,20.69,25.29,unknown,Coconut Crusted Haddock,,,
12,female,Underweight,1,2,62,,560.39,48.62,20.66,51.45,unknown,Oven-Roasted Whole Fish,Fish,,
16,female,Normal,0,0,130,Shrimp,411.72,32.46,26.84,10.97,unknown,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,,
16,female,Normal,1,2,22,Chicken,543.73,54.83,22.48,31.2,unknown,Chili-Cumin Fried Fish,Fish,,
13,male,Obese,1,1,110,,352.05,34.75,9.22,31.44,unknown,Fish And Chips,Fish,,
15,female,Normal,0,1,112,"Walnut, Wheat, Tomato",464.09,12.57,43.08,11.02,unknown,French Tapenade,,,
14,female,Overweight,0,1,14,"Chicken, Beef, Peach",373.46,36.46,6.6,13.94,unknown,Fish Fumet,Fish,,
10,female,Underweight,0,3,69,"Walnut, Peach",582.15,41.21,28.27,39.58,unknown,Halibut With Barbecue Tomato Sauce And Honey-mustard Polenta,Tomato,,
11,female,Obese,0,2,31,"Shrimp, Pine nut",256.2,32.04,7.78,14.0,unknown,SautÃÂ©ed Striped Bass with Summer Vegetables,,,
13,female,Underweight,0,3,133,"Pine nut, Wheat, Soybean",549.2,9.37,38.09,50.61,unknown,LONG ISLAND BOUILLABAISSE,,,
13,female,Normal,1,1,34,"Peanut, Soybean",514.11,40.49,38.12,1.71,unknown,Seared Tuna With Fennel Seeds & Caper Brown Butter,,,
9,female,Normal,1,3,135,Squid,489.35,81.2,14.29,5.61,unknown,Lemon-Stuffed Grilled Branzino,Lemon,,
9,female,Underweight,1,0,58,"Squid, Walnut",735.72,38.17,37.54,65.23,unknown,"Sauteed Calamari With Tomatoes, Basil, Raisins, And Pine Nuts",Pine nut,Tomato,
16,male,Normal,0,2,83,,513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
16,male,Normal,0,2,113,,462.71,20.56,25.03,39.68,unknown,Lemon And Chilli Bread Salad,Lemon,,
15,female,Normal,0,1,132,"Pork, Egg",545.63,23.74,20.16,67.19,unknown,Pizza,,,
8,female,Overweight,1,0,80,"Mackerel, Beef",406.84,11.72,16.13,53.57,unknown,Caesar Salad,,,
13,female,Underweight,0,3,51,,513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
9,female,Normal,1,0,108,Tomato,442.68,34.55,26.55,4.44,unknown,Big City Salmon with Martini Sauce,,,
12,female,Normal,0,1,123,Milk,423.28,34.59,24.22,13.43,unknown,Salmon With Agrodolce Sauce,,,
12,female,Underweight,1,1,96,Soybean,709.13,72.1,33.04,35.06,unknown,Puttanesca Baked Cod,,,
14,male,Overweight,1,0,168,"Mackerel, Beef",361.16,44.64,9.69,14.85,unknown,Sake-Steamed Halibut with Ginger and Cabbage,,,
10,female,Underweight,1,1,105,"Chicken, Tomato",513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
6,male,Normal,0,0,109,"Peanut, Mackerel",597.17,36.96,39.16,24.54,unknown,Cornmeal Crusted Cod with Pecans and Coconut,,,
7,female,Normal,0,0,116,"Buckwheat, Chicken",442.68,34.55,26.55,4.44,unknown,Big City Salmon with Martini Sauce,,,
15,female,Normal,1,1,58,"Crab, Tomato",597.02,5.1,62.57,4.3,unknown,dragon's Breath' Caesar Salad,,,
9,female,Obese,1,3,48,Crab,211.62,27.66,9.74,2.43,unknown,Fish With Olives And Herbes De Provence (poissons Aux Olives Et,Fish,,
14,male,Obese,1,2,5,"Tomato, Chicken",272.62,24.37,4.04,29.62,unknown,Miso And Soy Chilean Sea Bass,,,
12,female,Overweight,1,0,81,"Pork, Mackerel",410.32,45.63,23.17,2.57,unknown,Sauted Chicken with Tonnato Sauce,Chicken,,
6,male,Obese,1,2,24,,182.72,30.48,5.15,1.93,unknown,Mojo Bass,,,
9,female,Underweight,1,1,164,,544.9,8.76,39.87,43.94,unknown,Natural Factors??Tropical Summer Caesar Salad,,,
11,female,Normal,0,2,125,"Buckwheat, Chicken, Mackerel",494.55,21.57,18.38,61.65,unknown,Seabass Ravioli from Ischia: Ravioli all' Ischitana,,,
11,female,Normal,1,3,95,Buckwheat,423.72,38.66,23.19,13.97,unknown,Cornmeal-Fried Trout with Grapefruit and Fried Sage,,,
6,male,Obese,1,2,91,"Peach, Peanut",286.55,32.87,9.7,14.82,unknown,Catalan Roasted Sea Bass,,,
13,male,Overweight,0,2,94,"Mackerel, Sulfurous acid, Tomato",340.89,25.86,13.58,28.78,unknown,Cod With Chorizo And Almond-green Bean Rice,Rice,,
7,female,Obese,1,1,54,"Wheat, Milk",302.72,35.0,7.6,22.12,unknown,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,,
16,female,Overweight,0,1,154,"Sulfurous acid, Crab, Peanut",312.02,23.73,8.26,35.84,unknown,Pan Bagnat,,,
12,female,Underweight,1,3,155,"Crab, Peanut",709.13,72.1,33.04,35.06,unknown,Puttanesca Baked Cod,,,
10,male,Obese,0,1,22,"Buckwheat, Pine nut",261.52,32.4,8.57,13.15,unknown,Oven-roasted Striped Bass with Peppers,,,
13,female,Normal,1,3,79,,452.44,11.45,42.88,8.1,unknown,Pescado Almendrado,,,
11,male,Underweight,0,2,68,"Tomato, Crab, Shellfish",701.6,35.97,38.74,52.67,unknown,Blue Corn Crusted Black Bass,,,
16,male,Normal,1,0,143,"Walnut, Crab, Tomato",440.65,44.88,24.55,10.22,unknown,Crispy Baked Basa,,,
11,female,Underweight,0,3,32,"Egg, Pine nut, Peach",727.66,72.13,25.26,55.84,unknown,Sea Bass Wrapped In Sea Lettuce With Potato Cream,Potato,,
6,female,Obese,0,3,125,Mackerel,233.61,31.98,9.45,3.78,unknown,Striped Bass en Papillote,,,
9,female,Obese,1,2,129,,250.25,31.92,9.62,7.58,unknown,Pan-Fried Striped Bass with Stir-Fried Tomatoes and Dill,Tomato,,
9,male,Underweight,1,3,17,Peach,604.38,39.54,31.49,50.56,unknown,Grilled Halibut with BBQ Butter,,,
11,female,Underweight,0,1,118,,676.73,14.8,52.94,39.47,unknown,Caesar Wrap With Tofu Croutons And Broccoli,Tofu,,
7,male,Normal,1,3,149,"Peach, Peanut",467.83,6.2,34.82,33.94,unknown,Caramelized Onion Tart With Olives,,,
12,male,Underweight,1,0,53,,845.93,39.52,58.68,42.09,unknown,Grilled Calamari on a Bed of White Beans,,,
6,male,Underweight,0,1,112,"Wheat, Soybean",670.31,44.28,25.89,44.47,unknown,Salmon with Shiitake and Red Wine Sauce,,,
12,female,Overweight,1,3,21,,423.72,38.66,23.19,13.97,unknown,Cornmeal-Fried Trout with Grapefruit and Fried Sage,,,
6,male,Obese,0,2,91,Egg,352.91,32.97,6.58,35.17,unknown,Manhattan-Style Fish Chowder,Fish,,
6,female,Normal,0,3,41,"Chicken, Peanut, Milk",448.22,28.69,20.29,36.3,unknown,Lemon-Pepper Salmon,Lemon,,
8,male,Normal,1,1,9,"Shellfish, Egg",448.22,28.69,20.29,36.3,unknown,Lemon-Pepper Salmon,Lemon,,
10,female,Overweight,0,1,8,,423.28,34.59,24.22,13.43,unknown,Salmon With Agrodolce Sauce,,,
14,male,Overweight,0,1,116,Chicken,336.65,17.44,16.55,36.3,unknown,"Pan-roasted Striped Bass With ""ratatouille",,,
14,female,Normal,0,2,93,Crab,581.03,29.36,43.77,17.94,unknown,Pecan-crusted Trout with Peach-Habanero Chile Sauce,Peach,,
14,male,Obese,1,2,72,,252.58,34.16,7.64,12.29,unknown,Sauted Bass with Shiitake Mushroom Sauce,,,
12,male,Normal,0,3,73,,529.92,24.26,20.35,59.68,unknown,Penne Rigate with Spicy Braised Swordfish,Fish,,
12,female,Underweight,0,2,92,,946.23,75.04,49.48,48.76,unknown,Grilled Trout with White Beans and Caper Vinaigrette,,,
12,female,Normal,0,1,133,,471.93,12.52,35.2,32.56,unknown,Grilled Radicchio And Romaine Chopped Salad,,,
16,female,Obese,1,1,49,,286.83,15.57,9.58,40.92,unknown,Sauted Squid Salad With Salsa Verde,Squid,,
14,female,Normal,1,2,136,,538.03,15.12,48.06,13.92,unknown,Veal Scaloppine With Egg & Parmesan,Egg,,
11,male,Underweight,0,2,120,"Buckwheat, Peach",716.2,41.69,34.71,52.91,unknown,Spiedini Alla Romana,,,
10,female,Normal,1,2,164,,424.21,26.56,25.36,25.95,unknown,Coconut-guajillo Poached Seafood Taco With Yucatan Salsa,,,
15,male,Normal,0,0,57,Egg,591.13,45.93,43.83,0.0,unknown,Cod With Chorizo,,,
11,female,Normal,0,2,164,,487.36,2.26,52.31,5.41,unknown,"Pan-roasted East Coast Skate, Anchovy And Broccoli Pickle",Anchovy,,
8,female,Underweight,1,0,68,Shellfish,809.04,20.06,62.78,45.73,unknown,Summer Squash Gratin with Salsa Verde and Gruyere,,,
13,female,Underweight,0,1,162,,578.48,15.14,22.81,56.53,unknown,Garlic Greens on Toast,Garlic,,
13,female,Underweight,0,2,65,,710.71,35.36,36.64,58.63,unknown,Farmers Pasta,,,
12,male,Underweight,1,3,42,,625.51,28.69,26.08,37.52,unknown,Fish Stew,Fish,,
9,female,Normal,1,3,131,"Wheat, Peach, Milk",491.21,39.09,32.1,9.76,unknown,Parmesan & Parsley-crusted Salmon,,,
14,male,Obese,0,2,126,"Milk, Tomato, Shrimp",230.41,32.63,9.23,2.83,unknown,Halibut with Spicy Mint-Cilantro Chutney,,,
13,male,Normal,1,0,42,Peach,513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
15,female,Normal,0,0,153,Pork,433.67,34.64,11.9,44.72,unknown,Fusilli Salad with Grilled Chicken and Zucchini,Chicken,,
16,female,Normal,0,3,176,"Tomato, Shellfish, Crab",444.42,26.79,22.37,37.25,unknown,Ceviche with Crispy Plantains,,,
6,female,Normal,1,0,169,Squid,590.17,19.46,37.62,4.96,unknown,Noah Rosen's Wild Alaskan Black Cod With Fresh Garbanzo Hummus,,,
8,male,Underweight,1,0,62,,673.45,51.32,32.2,46.78,unknown,Grilled Caesar Salad,,,
12,female,Normal,0,1,133,,431.78,53.2,15.82,17.44,unknown,Sauteed Ling Cod With Leeks & Anchovy Butter,Anchovy,,
11,male,Normal,1,2,98,,585.57,36.72,48.13,1.08,unknown,Salmon Rillettes/salmon Spread,,,
8,male,Overweight,1,1,158,"Soybean, Shrimp, Pine nut",376.65,25.13,12.99,42.02,unknown,Salade Nioise Sandwich,,,
13,male,Underweight,1,0,125,"Pork, Egg",893.88,42.22,51.09,65.43,unknown,Sea Bream with Artichokes and Caper Dressing,,,
15,female,Normal,0,2,150,,483.69,35.3,33.53,4.54,unknown,Oven-braised Salmon In Lemon-tarragon CrÃÂ¨me FraÃÂ®che,Lemon,,
13,female,Normal,0,2,45,Shellfish,542.14,15.79,28.72,60.4,unknown,Crispy Potato Salad With Chimichurri Sauce,Potato,,
11,male,Underweight,1,2,44,Pork,560.27,24.65,19.16,71.74,unknown,Pasta With Tonnato And Tomato,Tomato,,
6,female,Underweight,1,2,132,,663.02,43.2,39.53,37.51,unknown,Chicken Caesar Salad With Anchovy-caesar Vinaigrette And Garlic,Anchovy,Garlic,Chicken
6,male,Underweight,0,3,165,"Walnut, Crab, Beef",574.52,69.81,7.56,35.61,unknown,Home,,,
10,male,Overweight,1,2,78,"Shellfish, Peanut",411.52,46.91,20.73,6.23,unknown,Grilled Swordfish,Fish,,
11,male,Normal,0,1,26,Pine nut,406.3,29.96,5.22,44.69,unknown,Sake-Steamed Sea Bass with Ginger and Green Onions,,,
12,male,Obese,1,2,6,"Tomato, Shrimp",111.36,22.08,1.65,1.0,unknown,Herbed Striped Bass,,,
13,male,Normal,0,1,152,"Peach, Egg, Pine nut",461.23,44.93,29.73,1.82,unknown,Grilled Swordfish With Lemon And Caper Sauce,Lemon,Fish,
15,male,Normal,1,2,170,"Pork, Chicken, Peach",466.52,75.86,10.72,12.87,unknown,Red Snapper With Asparagus In White Wine Butter Sauce,,,
6,male,Obese,1,0,90,"Egg, Pine nut",233.61,31.98,9.45,3.78,unknown,Striped Bass en Papillote,,,
13,male,Underweight,1,1,98,"Peach, Sulfurous acid",572.13,30.97,22.12,60.73,unknown,Fish Taco Platter,Fish,,
7,male,Underweight,1,1,154,,575.73,36.88,16.41,70.71,unknown,Salmon with Warm Passion-Fruit Vinaigrette,,,
8,female,Underweight,0,3,167,Tomato,690.05,18.93,52.25,32.09,unknown,French in a Flash: Chilean Sea Bass with Bouillabaisse Broth,,,
12,male,Overweight,1,1,153,Beef,350.67,33.53,17.47,3.71,unknown,"Halibut with Pepitas, Capers, Cherry Tomatoes, and Basil",Tomato,,
9,male,Normal,0,0,88,,492.9,35.81,26.79,28.59,unknown,Striped Bass With Salsa Verde And Mediterranean Roasted Vegetables,,,
8,female,Underweight,1,2,154,"Soybean, Squid",877.95,41.65,57.34,51.27,unknown,Stuffed Peppers with Lamb and Eggplant,Egg,,
14,female,Normal,0,3,177,Egg,575.73,36.88,16.41,70.71,unknown,Salmon with Warm Passion-Fruit Vinaigrette,,,
12,male,Normal,0,0,38,"Walnut, Egg",421.45,21.34,23.95,33.09,unknown,Salmon Club With Avocado Butter,,,
14,female,Normal,0,0,135,"Pine nut, Chicken",415.82,0.88,46.22,2.0,unknown,Blackened Redfish,Fish,,
15,female,Normal,0,2,98,"Peach, Squid",479.7,28.4,15.28,60.36,unknown,Fish Tacos with Pickled Onions and Chilies,Fish,,
13,male,Overweight,0,1,169,"Buckwheat, Pork, Crab",310.32,43.73,10.49,8.25,unknown,Yellowfin Tuna with Scallions and Ginger,,,
12,male,Underweight,0,0,129,"Peanut, Sulfurous acid",695.05,36.53,42.52,40.68,unknown,Grilled Caesar Salad with Shrimp,Shrimp,,
11,male,Obese,0,3,29,"Mackerel, Peach, Sulfurous acid",331.71,60.32,7.93,0.41,unknown,Grilled Striped Bass,,,
14,female,Normal,0,0,108,"Shellfish, Pork",418.48,38.49,28.95,1.0,unknown,Pan-Seared Skirt Steak with Anchovies and Lime,,,
10,female,Overweight,1,1,57,"Chicken, Milk, Egg",411.02,47.55,22.63,2.78,unknown,Trout With Olives And Brown Butter,,,
11,male,Underweight,0,0,23,"Squid, Mackerel",981.59,37.94,61.53,63.03,unknown,Salmon Wellington,,,
8,male,Underweight,0,1,51,"Peach, Beef, Walnut",695.05,36.53,42.52,40.68,unknown,Grilled Caesar Salad with Shrimp,Shrimp,,
13,male,Normal,0,0,135,Pork,529.92,24.26,20.35,59.68,unknown,Penne Rigate with Spicy Braised Swordfish,Fish,,
7,female,Underweight,0,2,56,Beef,577.73,12.98,27.85,70.19,unknown,NYC Vodka Arrabbiata,,,
12,female,Normal,1,2,85,,503.24,1.87,54.61,4.03,unknown,Salsa Verde,,,
12,female,Obese,0,0,66,Mackerel,307.05,37.13,9.49,20.07,unknown,Blackened Yellowtail Snapper with Mango Salsa,,,
12,male,Obese,1,1,31,"Milk, Shellfish, Pork",245.91,26.94,8.84,14.2,unknown,Hearty Halibut Chowder,,,
8,male,Overweight,1,1,143,,435.67,38.86,15.24,25.98,unknown,Chesapeake Bay Seafood Stew,,,
9,female,Underweight,0,0,130,,513.04,15.73,20.54,66.88,unknown,Gemelli with Broccoli Rabe and Anchovies,,,
13,male,Underweight,1,1,84,Wheat,676.73,14.8,52.94,39.47,unknown,Caesar Wrap With Tofu Croutons And Broccoli,Tofu,,
13,female,Obese,0,1,144,"Milk, Tomato",302.72,35.0,7.6,22.12,unknown,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,,
15,female,Normal,0,2,65,"Beef, Tomato, Wheat",516.46,14.8,30.87,50.68,unknown,Roasted Cauliflower With Anchovy Bread Crumbs,Anchovy,,
8,male,Underweight,0,2,142,Crab,626.69,16.47,45.22,47.41,unknown,Slow-roasted Cauliflower With Pounded Anchovies,,,
10,female,Normal,0,3,17,"Soybean, Buckwheat",521.52,38.46,15.38,55.91,unknown,Sea Bass alla Fiorentina,,,
12,male,Obese,0,2,170,"Shellfish, Peach, Squid",190.69,24.56,4.73,12.02,unknown,Indian-Spiced Halibut with Yogurt,,,
15,male,Overweight,0,3,178,,359.09,33.0,21.6,7.81,unknown,Thyme-Crusted Buttery Halibut with Parsley Sauce,,,
16,male,Obese,0,3,118,Milk,249.13,17.38,4.55,33.12,unknown,Faux-nagi,,,
9,male,Obese,1,0,44,"Soybean, Shellfish, Squid",119.36,15.68,5.67,0.81,unknown,Grilled Fish,Fish,,
8,female,Obese,1,3,6,"Peanut, Crab, Squid",212.0,32.38,5.82,4.0,unknown,Steamed Wild Striped Bass with Ginger and Scallions,,,
6,female,Normal,1,3,96,,491.99,12.63,39.54,26.93,unknown,Arctic Char And Smoked Salmon Rillettes,,,
12,female,Underweight,1,2,28,Soybean,591.76,15.22,34.0,56.76,unknown,Pepper Pasta,,,
14,female,Overweight,1,2,72,,397.53,22.93,11.65,49.98,unknown,Cavatappi Nioise,,,
14,male,Overweight,1,1,125,,423.86,38.18,25.24,6.81,unknown,Roasted Halibut with Green Olive Sauce,,,
13,male,Normal,0,1,141,"Wheat, Chicken, Squid",556.19,72.2,16.46,13.88,unknown,"Red Snapper With Chick Peas, Fennel And White Wine",,,
7,male,Underweight,1,1,51,,701.6,35.97,38.74,52.67,unknown,Blue Corn Crusted Black Bass,,,
15,female,Normal,1,0,112,Crab,411.72,32.46,26.84,10.97,unknown,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,,
10,female,Underweight,1,1,71,,604.46,19.65,26.66,72.29,unknown,Caesar Pasta Salad,,,
15,male,Normal,1,2,18,,435.3,9.17,38.81,16.4,unknown,Catfish Pecan With Lemon-Thyme-Pecan Butter,Lemon,Fish,
16,female,Overweight,0,1,90,"Milk, Peanut",342.44,36.26,9.71,25.68,unknown,Oven-Roasted Sea Bass with Couscous and Warm Tomato Vinaigrette,Tomato,,
15,female,Normal,0,0,12,"Buckwheat, Milk, Mackerel",444.43,33.92,31.44,7.37,unknown,Striped Bass with Toasted-Shallot Vinaigrette and Spinach,,,
16,female,Normal,1,3,78,,588.49,18.57,30.07,64.89,unknown,Citrus Twist Sea-bass,,,
15,female,Overweight,0,0,10,"Crab, Beef, Egg",332.76,14.53,29.77,2.93,unknown,Sole With Orange Brown Butter,,,
14,male,Overweight,0,2,143,,413.48,44.92,10.54,23.53,unknown,Port-Marinated Pork with Prunes and Anchovies,Pork,,
11,male,Underweight,1,2,145,,578.48,15.14,22.81,56.53,unknown,Garlic Greens on Toast,Garlic,,
7,female,Underweight,0,1,125,"Soybean, Mackerel",710.18,38.13,30.43,63.5,unknown,Lemon Sole with Tomato-Olive Risotto,Lemon,Tomato,
6,female,Underweight,1,2,147,"Peach, Egg",505.6,55.38,11.62,43.4,unknown,Labneh With Chilli And Anchovy,Anchovy,,
10,male,Obese,1,1,99,,208.24,27.1,7.79,6.62,unknown,Poached Cod with Parsley Sauce,,,
11,male,Normal,0,3,129,Walnut,534.8,4.84,48.0,28.24,unknown,Domestic Diva's Sea Bass With Roasted Eggplant Puree & Olive An,Egg,,
11,male,Underweight,0,0,91,"Shellfish, Mackerel, Buckwheat",645.82,50.2,27.11,42.31,unknown,Cod with Red Pepper-Chorizo Ragout,,,
10,female,Underweight,0,1,23,"Walnut, Egg, Pork",572.13,30.97,22.12,60.73,unknown,Fish Taco Platter,Fish,,
11,female,Underweight,1,0,151,"Wheat, Milk, Peach",709.13,72.1,33.04,35.06,unknown,Puttanesca Baked Cod,,,
6,female,Normal,0,1,7,Peach,544.58,38.06,36.26,17.8,unknown,Seared Salmon with Indian-Inspired Cream Sauce,,,
6,female,Underweight,0,0,49,,527.66,40.84,28.79,34.28,unknown,"Pan-Roasted Striped Bass with Roasted Artichokes, Mushrooms, and Tomato Marmalade",Tomato,,
16,female,Normal,1,3,118,,456.31,34.53,32.7,4.57,unknown,King Salmon With Braised Fennel And Artichokes,,,
11,male,Underweight,1,0,123,,718.38,45.43,34.17,55.53,unknown,Sicilian Stuffed Swordfish with Cherry Tomato Sauce,Tomato,Fish,
15,female,Normal,1,3,63,,585.57,36.72,48.13,1.08,unknown,Salmon Rillettes/salmon Spread,,,
8,female,Normal,0,1,133,Wheat,468.37,36.04,11.2,29.99,unknown,Poached Halibut with Green Beans and Red Potatoes,Potato,,
11,male,Underweight,0,0,125,Mackerel,663.86,44.99,23.44,54.05,unknown,"Spiced Salmon With Wine Braised Shallots, Edamame & Sunchoke Puree",,,
15,female,Normal,1,3,44,,413.48,44.92,10.54,23.53,unknown,Port-Marinated Pork with Prunes and Anchovies,Pork,,
12,female,Underweight,0,1,143,,692.63,23.9,46.25,54.8,unknown,Kale Caesar,,,
7,male,Underweight,1,3,162,"Peach, Peanut, Tomato",671.79,43.08,35.03,50.45,unknown,Paper Wrapped Anniversary Salmon,,,
14,female,Obese,1,2,14,,168.56,18.52,9.63,2.47,unknown,Tuna Patties,,,
13,male,Underweight,1,1,130,"Peanut, Tomato",645.82,50.2,27.11,42.31,unknown,Cod with Red Pepper-Chorizo Ragout,,,
10,female,Underweight,0,1,32,"Pine nut, Soybean, Peach",567.89,16.81,27.74,64.37,unknown,"Spaghettini with Tomatoes, Anchovies and Almonds",Tomato,,
13,female,Normal,0,0,48,,452.44,11.45,42.88,8.1,unknown,Pescado Almendrado,,,
6,female,Overweight,0,1,109,"Wheat, Soybean",427.66,18.54,38.54,5.45,unknown,Pan-Grilled New York Strip Steaks with Green Olive Tapenade,,,
6,female,Normal,1,0,118,,464.09,12.57,43.08,11.02,unknown,French Tapenade,,,
15,female,Normal,0,2,97,"Wheat, Egg",409.06,10.82,28.02,28.34,unknown,Parmesan & Anchovy Straws,Anchovy,,
6,female,Overweight,1,2,69,"Peach, Milk",325.71,11.19,19.71,27.14,unknown,Pecan-crusted Halibut with Dijon Cream Sauce,,,
