age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
8,0,3,0,3,164,"Peanut, Pine nut",536.29,14.91,24.28,66.86,0,Panzanella,None,None,None
6,0,1,1,0,137,Sulfurous acid,217.93,31.05,8.26,4.62,0,Sea Bass Crusted with Moroccan Spices,None,None,None
11,0,1,1,2,117,"Peanut, Shrimp",365.81,44.65,9.6,26.96,0,Lamb and Artichoke Daube,None,None,None
6,0,3,0,0,37,"Buckwheat, Egg",747.71,54.22,43.93,36.36,0,Pissaladiere,None,None,None
13,0,1,1,0,103,Soybean,339.51,27.72,8.47,10.53,0,Whole Roasted Fish,Fish,None,None
7,0,3,1,3,133,Milk,754.04,57.76,24.63,58.19,0,Fish Stew With Saffron Couscous,Fish,None,None
7,0,2,1,0,22,"Soybean, Squid",432.68,10.82,21.32,49.12,0,Grilled Fish With Seville Orange & Rosemary Butter,Fish,None,None
8,1,3,0,3,21,"Milk, Soybean, Buckwheat",845.93,39.52,58.68,42.09,0,Grilled Calamari on a Bed of White Beans,None,None,None
11,1,1,0,1,109,,201.34,34.34,6.75,1.01,0,Baked Garlic Lemon Tilapia,Lemon,Garlic,None
12,0,0,1,2,166,,549.2,9.37,38.09,50.61,0,LONG ISLAND BOUILLABAISSE,None,None,None
14,1,2,0,2,141,Mackerel,421.45,21.34,23.95,33.09,0,Salmon Club With Avocado Butter,None,None,None
14,0,0,0,2,101,"Peach, Pork",407.33,16.89,24.11,32.57,0,"Pizza With Anchovies, Red Onion, And Oregano",None,None,None
6,1,1,1,1,121,Sulfurous acid,185.76,29.84,5.09,6.63,0,Fish with Curried Cucumber Tomato Water and Tomato Herb Salad,Tomato,Fish,None
7,0,3,0,3,177,,626.69,16.47,45.22,47.41,0,Slow-roasted Cauliflower With Pounded Anchovies,None,None,None
13,1,0,0,1,125,,555.62,14.08,42.99,34.78,0,Prosciutto-wrapped Salmon With Warm Corn-mushroom Salsa,None,None,None
13,0,1,0,2,165,Shrimp,111.36,22.08,1.65,1.0,0,Herbed Striped Bass,None,None,None
7,1,1,1,2,13,Mackerel,352.05,34.75,9.22,31.44,0,Fish And Chips,Fish,None,None
12,1,3,1,0,84,,591.76,15.22,34.0,56.76,0,Pepper Pasta,None,None,None
15,1,0,1,0,86,"Chicken, Egg, Pine nut",489.35,81.2,14.29,5.61,0,Lemon-Stuffed Grilled Branzino,Lemon,None,None
6,1,3,1,0,48,"Milk, Peanut, Crab",528.57,6.98,36.34,35.7,0,Braised Veal Shank with Marjoram: Stinco di Vitello,None,None,None
14,0,2,0,2,180,,397.53,22.93,11.65,49.98,0,Cavatappi Nioise,None,None,None
7,1,1,1,3,78,Sulfurous acid,223.92,31.08,7.62,6.65,0,Grilled Bass with Green Tomato and Watermelon Salsa,Tomato,None,None
6,0,3,1,1,21,Crab,979.48,80.97,37.3,50.2,0,Grilled Fish With Pesto Sauce,Fish,None,None
10,1,3,1,3,135,,590.91,38.81,19.53,71.84,0,Chickpea and Pasta Soup,None,None,None
13,0,3,1,3,45,,690.05,18.93,52.25,32.09,0,French in a Flash: Chilean Sea Bass with Bouillabaisse Broth,None,None,None
11,1,1,1,0,59,Beef,352.05,34.75,9.22,31.44,0,Fish And Chips,Fish,None,None
9,1,3,0,2,9,"Pine nut, Peanut, Tomato",528.1,35.93,24.78,42.42,0,Leek And Smoked Haddock Chowder,None,None,None
16,1,1,1,1,154,"Shrimp, Walnut, Squid",206.64,29.28,8.29,6.1,0,Lemon-Dill Tilapia,Lemon,None,None
16,1,1,0,2,11,Tomato,365.81,44.65,9.6,26.96,0,Lamb and Artichoke Daube,None,None,None
9,0,3,0,2,117,"Tomato, Pine nut",858.69,56.68,44.86,59.81,0,Local Amberjack with Pea Tendrils & Roasted Butternut Squash Mash,None,None,None
13,1,2,1,3,59,"Pork, Shellfish",354.64,48.24,16.03,6.89,0,"Tilapia With Arugula, Capers, And Tomatoes",Tomato,None,None
16,1,0,0,3,17,"Peach, Tomato",590.17,19.46,37.62,4.96,0,Noah Rosen's Wild Alaskan Black Cod With Fresh Garbanzo Hummus,None,None,None
9,1,1,0,2,174,,255.83,32.43,8.48,10.7,0,Crispy Baked Cod,None,None,None
15,1,2,1,0,165,,410.32,45.63,23.17,2.57,0,Sauted Chicken with Tonnato Sauce,Chicken,None,None
8,1,1,1,1,15,"Squid, Mackerel, Chicken",238.12,33.2,7.12,7.13,0,Steamed Cod with Crisp Vegetables,None,None,None
7,0,3,0,3,14,"Shellfish, Egg, Walnut",783.11,77.13,23.46,67.35,0,"Cod, Potato & Spring Onion Stew Recipe",Potato,None,None
7,1,3,1,0,134,"Buckwheat, Walnut, Shrimp",530.69,30.98,26.11,43.2,0,"Omega 3 Fishballs  (with Swordfish, Cod, Anchovies And Chickpeas)",Fish,None,None
6,1,2,0,3,131,Wheat,344.76,41.73,18.4,1.36,0,Green-Olive-and-Lemon Crusted Leg of Lamb,Lemon,None,None
9,1,0,0,3,109,"Peanut, Walnut, Milk",509.38,57.5,12.67,37.55,0,Spicy Shrimp And Spaghetti Aglio Olio (garlic And Oil),Garlic,Shrimp,None
8,0,3,0,1,166,"Tomato, Milk",593.01,28.74,39.79,35.33,0,Pistachio-crusted Petrale Sole With Grapefruit-avocado Salad,None,None,None
11,0,3,1,1,87,,663.86,44.99,23.44,54.05,0,"Spiced Salmon With Wine Braised Shallots, Edamame & Sunchoke Puree",None,None,None
9,0,3,0,2,141,"Shellfish, Mackerel, Crab",509.14,37.46,16.58,52.11,0,"Crisp Striped Bass With Preserved Lemon, Chickpeas, And Couscous",Lemon,None,None
10,1,1,1,1,51,,196.57,31.74,6.56,1.05,0,Halibut Meunire,None,None,None
13,0,1,1,1,38,,264.75,30.95,4.1,8.52,0,Sake Steamed Bass,None,None,None
9,0,0,1,3,68,"Shrimp, Crab, Buckwheat",437.17,32.65,32.09,4.81,0,Chinese-style Steamed Bass,None,None,None
13,0,0,0,1,120,"Tomato, Wheat, Milk",475.56,9.79,43.81,15.01,0,Salad with Parmigiano-Reggiano and anchovy dressing,Anchovy,Egg,None
8,1,0,0,2,175,"Shellfish, Mackerel, Shrimp",524.29,40.12,32.73,20.04,0,Cod with Cashews Baked in Foil Envelopes,None,None,None
14,1,0,0,3,43,,528.69,28.21,33.88,29.15,0,"Slashed Sea Bass with Red Onions, Mushrooms, and New Potatoes",Potato,None,None
16,1,1,1,3,95,"Buckwheat, Egg",342.44,36.26,9.71,25.68,0,Oven-Roasted Sea Bass with Couscous and Warm Tomato Vinaigrette,Tomato,None,None
13,1,1,1,1,12,"Peanut, Soybean",230.76,33.74,4.54,12.86,0,Potato-Crusted Snapper,Potato,None,None
9,0,3,1,1,6,,748.38,31.43,47.97,49.23,0,Mozzarella En Carozza,None,None,None
10,0,0,1,2,24,Sulfurous acid,594.74,13.13,55.01,17.7,0,Macadamia Nut Crusted Mahi Mahi,None,None,None
10,1,1,0,0,37,,200.01,30.89,3.99,2.59,0,Sake Sea Bass in Parchment,None,None,None
7,0,0,1,1,100,"Crab, Pork",488.98,38.47,28.22,17.77,0,Cornmeal-Crusted Fish with Green-Tomato Tartar Sauce,Tomato,Fish,None
7,0,0,0,2,30,Tomato,556.71,18.93,24.36,67.1,0,"Orecchiette with Cauliflower, Anchovies and Pistachios",None,None,None
12,1,2,0,3,45,"Beef, Chicken, Pork",399.68,33.72,12.06,38.74,0,Fish Chowder,Fish,None,None
6,1,0,0,1,104,,466.35,23.95,36.4,15.43,0,Java Chicken in Coconut Sauce,Chicken,None,None
16,1,0,1,3,126,Tomato,419.48,36.57,20.17,23.17,0,Hake Fillet with Jasmine Rice,Rice,None,None
15,1,0,0,2,159,"Beef, Peanut, Buckwheat",509.21,43.83,29.57,8.91,0,Tuscan Braised Short Ribs,None,None,None
15,1,2,1,3,150,"Pine nut, Mackerel, Milk",391.66,37.61,23.56,6.27,0,Roast Cod with Garlic Butter,Garlic,None,None
15,0,0,1,0,10,"Sulfurous acid, Tomato",513.04,15.73,20.54,66.88,0,Gemelli with Broccoli Rabe and Anchovies,None,None,None
8,0,2,1,2,170,,421.61,41.48,21.56,14.18,0,Parmesan-crusted Veal With Salsa Verde,None,None,None
8,1,2,0,1,131,,313.87,33.42,16.04,8.75,0,Pan-Seared Halibut with Tomato Vinaigrette,Tomato,None,None
8,1,1,0,1,17,Peach,347.91,28.33,4.48,48.0,0,Caramel Pork,Pork,None,None
14,1,0,1,0,77,"Sulfurous acid, Milk",527.66,40.84,28.79,34.28,0,"Pan-Roasted Striped Bass with Roasted Artichokes, Mushrooms, and Tomato Marmalade",Tomato,None,None
12,1,0,0,0,62,"Tomato, Wheat, Peach",494.55,21.57,18.38,61.65,0,Seabass Ravioli from Ischia---Ravioli All' Ischitana,None,None,None
16,0,0,1,0,115,"Crab, Milk",547.15,64.69,29.08,3.95,0,Chinese Steamed Fish With Scallions,Fish,None,None
16,0,2,1,2,127,,335.31,16.58,23.28,12.3,0,Spicy Mustard Swordfish and Artichoke Kabobs,Fish,None,None
14,1,1,0,3,16,"Walnut, Chicken, Shellfish",236.63,35.57,8.14,5.19,0,Lemon Red Snapper with Herbed Butter,Lemon,None,None
10,0,3,1,2,13,"Egg, Buckwheat, Wheat",596.88,45.88,33.57,33.04,0,"Grouper with Corn ""Pudding"" and Collard Greens",None,None,None
6,0,3,0,2,89,,647.03,41.01,33.65,47.36,0,Summer tray-baked salmon,None,None,None
15,0,1,0,3,13,,166.91,18.11,3.72,15.74,0,Korean Miso Soup With Manilla Clams,None,None,None
8,1,1,0,0,5,,339.51,27.72,8.47,10.53,0,Whole Roasted Fish,Fish,None,None
9,1,1,0,2,59,"Sulfurous acid, Tomato",298.55,34.58,6.27,28.78,0,Salsa-baked Fish,Fish,None,None
10,0,1,0,0,55,"Milk, Mackerel",157.44,27.95,1.16,6.9,0,Crispy Broiled Sablefish,Fish,None,None
11,0,3,1,3,155,,566.62,7.95,43.89,38.63,0,Baked Peppers With Onion And Tomato,Tomato,None,None
12,1,3,1,1,19,Walnut,601.25,52.92,28.5,33.08,0,Salt Cod Brandade,None,None,None
9,0,3,1,3,165,,743.02,49.81,48.08,30.67,0,Baked Dijon Salmon,None,None,None
16,1,3,0,0,31,"Peanut, Pork",726.81,33.53,37.77,57.22,0,salmon with fennel and lemon risotto,Lemon,None,None
10,0,3,0,1,71,,670.0,39.67,33.68,54.28,0,Grilled Halibut with Smashed Fingerlings and Tomato Butter,Tomato,None,None
10,0,0,0,0,48,"Peach, Buckwheat",422.14,44.85,25.15,3.47,0,Grilled Sea Bass with Tropical Salsa,None,None,None
16,1,1,0,0,89,"Mackerel, Sulfurous acid",196.25,38.22,3.58,3.02,0,Fish Cake Soup (odeng Tang),Fish,None,None
15,0,0,0,1,135,Peach,538.03,15.12,48.06,13.92,0,Veal Scaloppine With Egg & Parmesan,Egg,None,None
9,1,0,1,2,115,,541.06,26.47,37.93,20.69,0,Cheddar Beer Soup,None,None,None
16,1,0,0,3,5,Mackerel,590.91,38.81,19.53,71.84,0,Chickpea and Pasta Soup,None,None,None
9,0,1,0,1,88,Chicken,259.64,32.33,7.82,12.21,0,"Sea Bass with Fennel, Tomato and Orange",Tomato,None,None
6,0,1,1,2,124,,180.15,35.08,2.34,3.22,0,Basic Ceviche,None,None,None
14,1,0,1,1,177,Peach,517.63,59.37,28.65,3.05,0,"Red Mullet With Tomatoes, Olives & Anchovies",Tomato,None,None
14,1,0,1,3,44,"Egg, Mackerel, Squid",547.15,64.69,29.08,3.95,0,Chinese Steamed Fish With Scallions,Fish,None,None
15,1,0,0,1,59,"Peanut, Milk, Wheat",437.17,32.65,32.09,4.81,0,Chinese-style Steamed Bass,None,None,None
12,1,1,0,1,115,"Squid, Buckwheat",302.72,35.0,7.6,22.12,0,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,None,None
8,0,3,1,1,98,Squid,569.91,30.25,36.33,33.52,0,"Tilapia With Balsamic Butter Sauce, Thyme Mashed Potatoes, And",Potato,None,None
15,1,0,1,3,25,"Tomato, Pork, Chicken",405.55,36.16,27.13,3.67,0,Salmon Fillets With Orange Basil Butter,None,None,None
11,1,2,1,0,142,"Beef, Pork, Soybean",320.06,33.95,13.68,2.36,0,Roasted Salmon With White-wine Sauce,None,None,None
9,1,1,0,0,98,,339.51,27.72,8.47,10.53,0,Whole Roasted Fish,Fish,None,None
16,1,0,1,1,137,,521.93,10.71,43.17,24.64,0,Classic Caesar Salad,None,None,None
14,1,0,1,1,113,"Egg, Beef, Milk",574.52,69.81,7.56,35.61,0,Home,None,None,None
7,1,1,1,1,78,Walnut,208.24,27.1,7.79,6.62,0,Poached Cod with Parsley Sauce,None,None,None
14,0,0,1,2,168,"Peach, Soybean, Shellfish",521.93,10.71,43.17,24.64,0,Classic Caesar Salad,None,None,None
14,0,0,0,3,138,Shrimp,566.09,9.17,58.14,4.09,0,Roasted Radishes With Anchovies,None,None,None
13,1,1,1,0,30,Chicken,172.96,15.56,9.49,7.62,0,Seabass Tartar On Warm Zucchini Cream With Tomato Caviar,Tomato,None,None
14,0,0,1,2,91,Soybean,434.43,41.07,11.43,40.35,0,Grilled Grouper with Browned Butter-Orange Couscous,None,None,None
8,0,3,0,0,106,,739.95,49.8,41.12,44.34,0,Glazed Salmon with Braised Fennel,None,None,None
10,1,2,0,1,103,"Buckwheat, Walnut",350.39,23.69,28.0,1.09,0,Sizzling Flounder,None,None,None
9,0,1,0,2,21,,212.0,32.38,5.82,4.0,0,Steamed Wild Striped Bass with Ginger and Scallions,None,None,None
15,0,2,1,0,78,"Walnut, Soybean",427.67,21.24,20.84,40.45,0,The Secret Ingredient (pastis): Pastis-glazed Fish With Fennel,Fish,None,None
10,0,3,1,2,40,"Wheat, Egg",575.73,36.88,16.41,70.71,0,Salmon with Warm Passion-Fruit Vinaigrette,None,None,None
12,0,1,0,3,19,,160.53,29.03,2.49,6.62,0,Sea Bass With Asparagus,None,None,None
15,0,0,0,1,139,Sulfurous acid,546.58,31.42,45.12,3.56,0,Sea Bass With Herb Butter And Frisee Salad,None,None,None
11,0,2,1,3,84,"Chicken, Milk, Peach",380.24,33.67,26.34,0.65,0,Pan-roasted Swordfish Steaks With Mixed-peppercorn Butter,Fish,None,None
14,1,0,1,2,162,"Mackerel, Pine nut",553.23,13.09,28.08,67.39,0,Pumpkin Pasta,None,None,None
16,1,2,0,0,160,"Crab, Beef, Pine nut",435.67,38.86,15.24,25.98,0,Chesapeake Bay Seafood Stew,None,None,None
6,1,3,0,3,174,,670.12,52.02,38.94,31.23,0,Turkey Tonnato With Potatoes And Green Beans,Potato,None,None
10,0,0,0,3,153,Squid,431.33,21.7,32.25,14.45,0,Spinach Caesar Salad,None,None,None
9,1,3,0,1,99,"Buckwheat, Shellfish, Walnut",670.91,37.4,33.29,39.15,0,Lake Trout with Fingerling Potatoes and Bacon,Potato,None,None
10,1,3,0,0,79,"Milk, Soybean",520.76,27.97,22.57,53.31,0,Stuffed Artichokes,None,None,None
13,1,2,0,1,18,,338.92,15.95,27.03,10.47,0,Dinner Tonight: Kale Caesar Salad with Anchovies,None,None,None
15,0,0,0,3,175,"Mackerel, Chicken, Pork",434.43,41.07,11.43,40.35,0,Grilled Grouper with Browned Butter-Orange Couscous,None,None,None
9,1,0,0,2,122,Shrimp,590.17,19.46,37.62,4.96,0,Noah Rosen's Wild Alaskan Black Cod With Fresh Garbanzo Hummus,None,None,None
12,1,3,1,1,160,"Milk, Pine nut, Sulfurous acid",648.16,30.22,41.34,38.25,0,Broiled Fish On Toasted Sourdough,Fish,None,None
7,0,0,1,3,171,"Mackerel, Milk",576.44,44.24,35.8,15.61,0,Pan Bagnat,None,None,None
15,1,1,0,2,77,,242.23,28.75,9.62,9.3,0,Barbeque Halibut Steaks,None,None,None
6,0,0,0,3,118,"Pork, Pine nut, Wheat",532.85,36.66,27.82,10.11,0,Halibut with Mustard-Nut Crust,None,None,None
11,0,3,0,2,36,"Wheat, Beef",727.66,72.13,25.26,55.84,0,Sea Bass Wrapped In Sea Lettuce With Potato Cream,Potato,None,None
15,1,2,0,0,64,"Egg, Soybean",312.15,30.27,14.49,2.73,0,Vermentino-Braised Sea Bass,None,None,None
11,1,3,0,3,35,"Chicken, Sulfurous acid, Pine nut",893.88,42.22,51.09,65.43,0,Sea Bream with Artichokes and Caper Dressing,None,None,None
9,1,1,1,0,140,,201.34,34.34,6.75,1.01,0,Baked Garlic Lemon Tilapia,Lemon,Garlic,None
12,0,2,1,0,131,,379.62,34.19,22.96,2.09,0,Salmon with Dijon Dill Sauce,None,None,None
11,1,0,0,2,149,Shellfish,441.98,63.24,7.1,34.29,0,"Tuna, potato and green bean salad",Potato,None,None
6,1,1,0,1,12,,206.64,29.28,8.29,6.1,0,Lemon-Dill Tilapia,Lemon,None,None
7,0,0,0,3,162,"Shellfish, Beef, Soybean",489.35,81.2,14.29,5.61,0,Lemon-Stuffed Grilled Branzino,Lemon,None,None
13,0,2,0,3,52,"Crab, Mackerel",393.01,27.19,22.18,15.59,0,Pork Ribs with Orange and Tomato Glaze,Tomato,Pork,None
12,0,2,0,2,47,,407.35,21.23,15.53,45.51,0,"Mustard Greens, Shrimp, And Anchovy Pasta",Anchovy,Shrimp,None
16,0,0,0,0,123,,553.23,13.09,28.08,67.39,0,Pumpkin Pasta,None,None,None
16,0,2,0,0,107,Mackerel,389.99,32.18,25.52,8.46,0,Seriously Asian: The Passing Through Technique,None,None,None
10,0,0,0,2,35,Pork,444.3,27.22,32.66,13.25,0,Crispy Pacific Cod with Parmesan-Butter Dipping Sauce and Broccoli,None,None,None
9,0,0,0,3,76,"Soybean, Egg, Chicken",451.15,28.7,34.23,5.55,0,Grilled Salmon with Habanero-Lime Butter,None,None,None
13,1,3,0,0,151,"Soybean, Shrimp, Buckwheat",544.9,8.76,39.87,43.94,0,Natural Factors Tropical Summer Caesar Salad,None,None,None
14,1,2,0,1,140,Chicken,332.48,32.23,20.34,4.74,0,"Mahimahi with Onion, Capers, and Lemon",Lemon,None,None
10,1,1,1,1,141,"Soybean, Mackerel",182.72,30.48,5.15,1.93,0,Mojo Bass,None,None,None
7,0,3,1,0,15,"Milk, Peach, Sulfurous acid",625.51,28.69,26.08,37.52,0,Fish Stew,Fish,None,None
9,1,1,0,1,115,,361.16,44.64,9.69,14.85,0,Sake-Steamed Halibut with Ginger and Cabbage,None,None,None
11,1,0,0,1,75,"Beef, Chicken",492.79,45.43,32.95,1.73,0,Grilled Salmon With Ginger- Soy Butter,None,None,None
10,0,0,1,3,22,Peanut,494.55,21.57,18.38,61.65,0,Seabass Ravioli from Ischia: Ravioli all' Ischitana,None,None,None
6,1,0,1,3,103,Pork,545.63,23.74,20.16,67.19,0,Pizza,None,None,None
14,1,0,1,3,149,,513.78,35.9,27.52,30.04,0,Grilled Fish Sandwich With Cabbage Slaw,Fish,None,None
16,0,3,0,3,150,,694.75,30.01,45.75,40.63,0,Scrambled Eggs With Salmon And Herbs,Egg,None,None
10,0,2,1,1,137,"Pork, Wheat, Squid",425.87,24.37,25.45,12.12,0,Salmon In A Bag,None,None,None
16,1,1,0,1,12,"Buckwheat, Walnut",245.91,26.94,8.84,14.2,0,Hearty Halibut Chowder,None,None,None
11,0,1,1,0,151,,208.24,27.1,7.79,6.62,0,Poached Cod with Parsley Sauce,None,None,None
14,0,0,1,3,142,Shrimp,427.13,69.06,15.25,4.56,0,Pan- Seared Tilapia,None,None,None
16,1,0,1,2,70,"Beef, Tomato, Egg",431.93,37.18,20.69,25.29,0,Coconut Crusted Haddock,None,None,None
12,0,3,1,2,62,,560.39,48.62,20.66,51.45,0,Oven-Roasted Whole Fish,Fish,None,None
16,0,0,0,0,130,Shrimp,411.72,32.46,26.84,10.97,0,Roasted Black Sea Bass with Tomato and Olive Salad,Tomato,None,None
16,0,0,1,2,22,Chicken,543.73,54.83,22.48,31.2,0,Chili-Cumin Fried Fish,Fish,None,None
13,1,1,1,1,110,,352.05,34.75,9.22,31.44,0,Fish And Chips,Fish,None,None
15,0,0,0,1,112,"Walnut, Wheat, Tomato",464.09,12.57,43.08,11.02,0,French Tapenade,None,None,None
14,0,2,0,1,14,"Chicken, Beef, Peach",373.46,36.46,6.6,13.94,0,Fish Fumet,Fish,None,None
10,0,3,0,3,69,"Walnut, Peach",582.15,41.21,28.27,39.58,0,Halibut With Barbecue Tomato Sauce And Honey-mustard Polenta,Tomato,None,None
11,0,1,0,2,31,"Shrimp, Pine nut",256.2,32.04,7.78,14.0,0,SautÃÂÃÂ©ed Striped Bass with Summer Vegetables,None,None,None
13,0,3,0,3,133,"Pine nut, Wheat, Soybean",549.2,9.37,38.09,50.61,0,LONG ISLAND BOUILLABAISSE,None,None,None
13,0,0,1,1,34,"Peanut, Soybean",514.11,40.49,38.12,1.71,0,Seared Tuna With Fennel Seeds & Caper Brown Butter,None,None,None
9,0,0,1,3,135,Squid,489.35,81.2,14.29,5.61,0,Lemon-Stuffed Grilled Branzino,Lemon,None,None
9,0,3,1,0,58,"Squid, Walnut",735.72,38.17,37.54,65.23,0,"Sauteed Calamari With Tomatoes, Basil, Raisins, And Pine Nuts",Pine nut,Tomato,None
16,1,0,0,2,83,,513.04,15.73,20.54,66.88,0,Gemelli with Broccoli Rabe and Anchovies,None,None,None
16,1,0,0,2,113,,462.71,20.56,25.03,39.68,0,Lemon And Chilli Bread Salad,Lemon,None,None
15,0,0,0,1,132,"Pork, Egg",545.63,23.74,20.16,67.19,0,Pizza,None,None,None
8,0,2,1,0,80,"Mackerel, Beef",406.84,11.72,16.13,53.57,0,Caesar Salad,None,None,None
13,0,3,0,3,51,,513.04,15.73,20.54,66.88,0,Gemelli with Broccoli Rabe and Anchovies,None,None,None
9,0,0,1,0,108,Tomato,442.68,34.55,26.55,4.44,0,Big City Salmon with Martini Sauce,None,None,None
12,0,0,0,1,123,Milk,423.28,34.59,24.22,13.43,0,Salmon With Agrodolce Sauce,None,None,None
12,0,3,1,1,96,Soybean,709.13,72.1,33.04,35.06,0,Puttanesca Baked Cod,None,None,None
14,1,2,1,0,168,"Mackerel, Beef",361.16,44.64,9.69,14.85,0,Sake-Steamed Halibut with Ginger and Cabbage,None,None,None
10,0,3,1,1,105,"Chicken, Tomato",513.04,15.73,20.54,66.88,0,Gemelli with Broccoli Rabe and Anchovies,None,None,None
6,1,0,0,0,109,"Peanut, Mackerel",597.17,36.96,39.16,24.54,0,Cornmeal Crusted Cod with Pecans and Coconut,None,None,None
7,0,0,0,0,116,"Buckwheat, Chicken",442.68,34.55,26.55,4.44,0,Big City Salmon with Martini Sauce,None,None,None
15,0,0,1,1,58,"Crab, Tomato",597.02,5.1,62.57,4.3,0,dragon's Breath' Caesar Salad,None,None,None
9,0,1,1,3,48,Crab,211.62,27.66,9.74,2.43,0,Fish With Olives And Herbes De Provence (poissons Aux Olives Et,Fish,None,None
14,1,1,1,2,5,"Tomato, Chicken",272.62,24.37,4.04,29.62,0,Miso And Soy Chilean Sea Bass,None,None,None
12,0,2,1,0,81,"Pork, Mackerel",410.32,45.63,23.17,2.57,0,Sauted Chicken with Tonnato Sauce,Chicken,None,None
6,1,1,1,2,24,,182.72,30.48,5.15,1.93,0,Mojo Bass,None,None,None
9,0,3,1,1,164,,544.9,8.76,39.87,43.94,0,Natural Factors??Tropical Summer Caesar Salad,None,None,None
11,0,0,0,2,125,"Buckwheat, Chicken, Mackerel",494.55,21.57,18.38,61.65,0,Seabass Ravioli from Ischia: Ravioli all' Ischitana,None,None,None
11,0,0,1,3,95,Buckwheat,423.72,38.66,23.19,13.97,0,Cornmeal-Fried Trout with Grapefruit and Fried Sage,None,None,None
6,1,1,1,2,91,"Peach, Peanut",286.55,32.87,9.7,14.82,0,Catalan Roasted Sea Bass,None,None,None
13,1,2,0,2,94,"Mackerel, Sulfurous acid, Tomato",340.89,25.86,13.58,28.78,0,Cod With Chorizo And Almond-green Bean Rice,Rice,None,None
7,0,1,1,1,54,"Wheat, Milk",302.72,35.0,7.6,22.12,0,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,None,None
16,0,2,0,1,154,"Sulfurous acid, Crab, Peanut",312.02,23.73,8.26,35.84,0,Pan Bagnat,None,None,None
12,0,3,1,3,155,"Crab, Peanut",709.13,72.1,33.04,35.06,0,Puttanesca Baked Cod,None,None,None
10,1,1,0,1,22,"Buckwheat, Pine nut",261.52,32.4,8.57,13.15,0,Oven-roasted Striped Bass with Peppers,None,None,None
13,0,0,1,3,79,,452.44,11.45,42.88,8.1,0,Pescado Almendrado,None,None,None
11,1,3,0,2,68,"Tomato, Crab, Shellfish",701.6,35.97,38.74,52.67,0,Blue Corn Crusted Black Bass,None,None,None
16,1,0,1,0,143,"Walnut, Crab, Tomato",440.65,44.88,24.55,10.22,0,Crispy Baked Basa,None,None,None
11,0,3,0,3,32,"Egg, Pine nut, Peach",727.66,72.13,25.26,55.84,0,Sea Bass Wrapped In Sea Lettuce With Potato Cream,Potato,None,None
6,0,1,0,3,125,Mackerel,233.61,31.98,9.45,3.78,0,Striped Bass en Papillote,None,None,None
9,0,1,1,2,129,,250.25,31.92,9.62,7.58,0,Pan-Fried Striped Bass with Stir-Fried Tomatoes and Dill,Tomato,None,None
9,1,3,1,3,17,Peach,604.38,39.54,31.49,50.56,0,Grilled Halibut with BBQ Butter,None,None,None
11,0,3,0,1,118,,676.73,14.8,52.94,39.47,0,Caesar Wrap With Tofu Croutons And Broccoli,Tofu,None,None
7,1,0,1,3,149,"Peach, Peanut",467.83,6.2,34.82,33.94,0,Caramelized Onion Tart With Olives,None,None,None
12,1,3,1,0,53,,845.93,39.52,58.68,42.09,0,Grilled Calamari on a Bed of White Beans,None,None,None
6,1,3,0,1,112,"Wheat, Soybean",670.31,44.28,25.89,44.47,0,Salmon with Shiitake and Red Wine Sauce,None,None,None
12,0,2,1,3,21,,423.72,38.66,23.19,13.97,0,Cornmeal-Fried Trout with Grapefruit and Fried Sage,None,None,None
6,1,1,0,2,91,Egg,352.91,32.97,6.58,35.17,0,Manhattan-Style Fish Chowder,Fish,None,None
6,0,0,0,3,41,"Chicken, Peanut, Milk",448.22,28.69,20.29,36.3,0,Lemon-Pepper Salmon,Lemon,None,None
8,1,0,1,1,9,"Shellfish, Egg",448.22,28.69,20.29,36.3,0,Lemon-Pepper Salmon,Lemon,None,None
10,0,2,0,1,8,,423.28,34.59,24.22,13.43,0,Salmon With Agrodolce Sauce,None,None,None
14,1,2,0,1,116,Chicken,336.65,17.44,16.55,36.3,0,"Pan-roasted Striped Bass With ""ratatouille",None,None,None
14,0,0,0,2,93,Crab,581.03,29.36,43.77,17.94,0,Pecan-crusted Trout with Peach-Habanero Chile Sauce,Peach,None,None
14,1,1,1,2,72,,252.58,34.16,7.64,12.29,0,Sauted Bass with Shiitake Mushroom Sauce,None,None,None
12,1,0,0,3,73,,529.92,24.26,20.35,59.68,0,Penne Rigate with Spicy Braised Swordfish,Fish,None,None
12,0,3,0,2,92,,946.23,75.04,49.48,48.76,0,Grilled Trout with White Beans and Caper Vinaigrette,None,None,None
12,0,0,0,1,133,,471.93,12.52,35.2,32.56,0,Grilled Radicchio And Romaine Chopped Salad,None,None,None
16,0,1,1,1,49,,286.83,15.57,9.58,40.92,0,Sauted Squid Salad With Salsa Verde,Squid,None,None
14,0,0,1,2,136,,538.03,15.12,48.06,13.92,0,Veal Scaloppine With Egg & Parmesan,Egg,None,None
11,1,3,0,2,120,"Buckwheat, Peach",716.2,41.69,34.71,52.91,0,Spiedini Alla Romana,None,None,None
10,0,0,1,2,164,,424.21,26.56,25.36,25.95,0,Coconut-guajillo Poached Seafood Taco With Yucatan Salsa,None,None,None
